id,predict_data,mse,rmse,mape,shap,smooth,skip
10,"[  0.13846153   0.13846153   0.13846153   7.598555    11.269429
  10.010951    16.008772    24.92381     24.052923    21.888765
  24.559809    33.55153     41.874622    46.79199     48.34867
  48.27945     45.965355    58.332787    52.761574    62.368168
  70.836006    62.497055    72.92113     83.610855    80.509125
  86.11088     84.964584    84.30038     91.633415    90.16007
  82.62724     89.1635      95.248825    95.20713     90.140495
  92.03186     98.51361     96.41832    100.25032    105.43519
 100.52234    100.6131      91.815315    90.47201     92.68665
  96.633194    88.2868      88.572556    92.067635    93.13299
  82.402       85.68992     93.73994     94.60171     95.76573
  85.84729     95.83778     96.60484     99.52571    102.77222
  87.11474     79.73355     76.73959     76.198814    79.322624
  78.67703     74.73849     83.41656     77.646416    78.39865
  79.6741      87.912704    83.65483     78.59357     77.084404
  70.63954     67.20861     65.198555    58.39086     66.33963
  60.999817    62.239304    49.681282    47.86655     47.78356
  35.901672    29.078789    28.631521    34.036324    30.573532
  30.840935    18.18218     11.651124    19.045923     3.64478
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153]",813.0112643204716,28.513352386565696,39.839645425036814,-7.460809129933949,rolling13,1
11,"[  0.13846153   0.13846153   0.13846153  11.322396    14.824058
  13.379351    19.192387    27.994858    26.947933    24.618753
  26.987656    35.85942     43.945797    48.70301     49.948837
  49.771313    47.087006    59.26786     53.725018    63.069027
  71.209145    62.766365    72.89487     83.40181     80.03684
  85.39192     84.03412     83.42969     90.61666     88.99671
  81.36968     87.87047     93.99672     93.75955     88.7081
  90.51987     96.90108     94.83964     98.70977    103.84993
  99.15603     99.347244    90.68063     89.34392     91.80754
  95.82349     87.499214    88.045364    91.47583     92.49992
  81.917946    85.25804     93.27137     94.2645      95.28638
  85.555       95.51867     96.28895     99.42475    102.3569
  86.853584    79.54974     76.13614     75.89464     78.948616
  78.02543     74.085724    82.83586     76.84362     77.344246
  78.44023     86.61249     81.97226     77.31597     75.51502
  69.09865     65.64842     63.449577    56.796673    64.530106
  59.329556    60.480244    47.87094     45.91728     45.946632
  34.085888    27.322374    26.991848    32.42788     29.017883
  29.325586    16.767948    10.40341     17.806973     2.809898
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153]",757.7540859904217,27.527333434069156,37.55586082790334,-0.02703935416533465,rolling13,1
12,"[  0.13846153   0.13846153   1.3834926   12.556951    15.890295
  14.3489      20.47258     29.001213    27.985714    25.795204
  27.456383    36.72455     44.8619      49.209194    50.495296
  50.726723    47.94169     59.352448    53.94007     62.911373
  71.05706     62.553345    72.682884    82.916275    79.68706
  84.96086     82.87171     82.76054     89.4958      87.75883
  79.90164     86.58952     92.63874     91.81447     86.60585
  87.959045    94.03395     91.92201     95.88409    101.326225
  96.352394    96.55772     87.71938     86.52992     88.78902
  92.9474      84.68377     85.1022      88.33451     89.51293
  78.990036    82.40245     90.70094     92.07801     93.23407
  83.259575    93.27761     94.32697     97.42073    100.39475
  84.584       77.27439     74.34191     74.23968     77.26487
  76.24876     72.206505    80.764015    74.665146    75.1487
  76.088844    84.72003     80.15473     75.427025    73.08515
  66.95059     63.655647    61.379402    54.79009     62.592365
  57.865726    59.17764     46.480907    44.73187     44.90574
  33.054462    26.11751     26.0103      31.47891     28.391218
  28.727022    16.1913       9.814552    17.49337      3.0130348
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153
   0.13846153   0.13846153   0.13846153   0.13846153   0.13846153]",709.3743371736906,26.634082247633213,35.33511831546557,-27.978349960735446,rolling13,1
13,"[ 2.1051579   2.2030857   4.299975   15.502438   18.65521    16.933466
 22.890429   31.278862   30.106827   27.76414    29.123634   38.251106
 46.188625   50.3985     51.382973   51.55236    48.407818   59.621418
 54.28119    62.993324   70.86245    62.30503    72.17567    82.21462
 78.77828    83.81703    81.533615   81.53165    88.10938    86.24317
 78.355896   85.054665   91.17379    90.16257    84.93777    86.23177
 92.24414    90.153206   94.16843    99.57503    94.84384    95.11355
 86.434044   85.25704    87.72184    91.914345   83.69705    84.353325
 87.498474   88.62395    78.2766     81.71087    89.98599    91.49242
 92.508965   82.69699    92.67752    93.74414    97.01944    99.68708
 84.049446   76.78034    73.47736    73.69553    76.64105    75.4061
 71.34574    79.96435    73.670555   73.92136    74.71746    83.27394
 78.375786   74.03721    71.43831    65.36318    62.079082   59.67387
 53.234753   60.87449    56.31557    57.550884   44.84233    43.00214
 43.269833   31.440609   24.610067   24.624886   30.167952   27.130697
 27.516191   15.1138115   8.936646   16.597902    2.512897    0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",660.3605333298389,25.69748106974376,32.840574823002676,-10.254335810849797,rolling13,1
14,"[ 4.151669    4.347593    6.369227   17.50447    20.538948   18.741674
 24.851036   33.069176   31.842552   29.588238   30.468674   39.792965
 47.67571    51.643272   52.601006   52.993713   49.74627    60.500233
 55.219425   63.673805   71.48737    62.830494   72.64701    82.49456
 79.07369    84.038246   81.27465    81.56254    87.848816   85.88205
 77.833534   84.61594    90.72631    89.30147    84.01237    85.0125
 90.82003    88.68973    92.73627    98.29388    93.47772    93.748184
 84.96078    83.86655    86.2411     90.50628    82.30001    82.921684
 85.90297    87.09475    76.77952    80.23704    88.65436    90.36682
 91.4111     81.46815    91.44819    92.63086    95.90364    98.50081
 82.70928    75.40854    72.245445   72.56429    75.460434   74.068565
 69.93579    78.431366   71.99008    72.15271    72.80485    81.602715
 76.63207    72.321106   69.33749    63.38043    60.170563   57.647846
 51.23876    58.869133   54.61601    55.94203    43.202427   41.46465
 41.876564   30.099817   23.226377   23.414627   29.000248   26.2185
 26.682245   14.351553    8.255254   16.103495    2.4813967   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",626.3317249200395,25.026620325566125,30.978806892373086,-10.46092874092486,rolling13,1
15,"[ 6.263018    6.4755983   8.415709   19.458755   22.310434   20.388786
 26.601208   34.602444   33.322502   31.081648   31.465782   40.89984
 48.70523    52.43618    53.267998   53.867016   50.40843    60.686367
 55.54826    63.694695   71.408      62.710545   72.420876   82.031815
 78.60218    83.418755   80.18795    80.78503    86.74613    84.670975
 76.50369    83.39732    89.51259    87.68023    82.278595   83.02128
 88.64193    86.47439    90.579384   96.2575     91.42407    91.69688
 82.8853     81.85954    84.17645    88.47802    80.312355   80.95735
 83.76501    84.99285    74.78652    78.247      86.791504   88.74141
 89.76863    79.758804   89.729256   91.04966    94.37469    96.82418
 80.97155    73.65198    70.54833    71.11781    73.95205    72.42049
 68.216286   76.644394   70.06736    70.12366    70.64748    79.65187
 74.5866     70.44178    67.1062     61.346214   58.24999    55.682266
 49.41109    57.02987    53.143326   54.53566    41.80337    40.169754
 40.72774    28.990036   22.13678    22.510246   28.188158   25.621563
 26.154932   13.925209    7.972986   15.9412155   2.8069754   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",597.6418901051453,24.446715323436507,29.24341151997516,3.568554960408761,rolling13,1
16,"[ 8.409842    8.618063   10.460979   21.454525   24.150633   22.112732
 28.369173   36.194168   34.833027   32.59111    32.56179    42.044167
 49.752834   53.300854   53.994946   54.735233   51.073936   60.987988
 55.953693   63.840466   71.43916    62.68949    72.28339    81.693825
 78.223015   82.90273    79.30425    80.14947    85.854996   83.67891
 75.42903    82.40648    88.55796    86.39197    80.91774    81.46588
 86.94854    84.75328    88.90542    94.66058    89.88066    90.15581
 81.34961    80.375984   82.68558    87.012436   78.87847    79.58046
 82.23367    83.46953    73.36476    76.82142    85.448746   87.5752
 88.55659    78.51637    88.46399    89.868454   93.25102    95.52876
 79.66169    72.316315   69.16871    69.95706    72.72503    71.0399
 66.77454    75.15402    68.42871    68.35164    68.75075    77.879555
 72.667725   68.70397    65.06241    59.43039    56.409313   53.76859
 47.60092    55.178886   51.58142    53.008507   40.285294   38.710537
 39.39737    27.702852   20.89994    21.434425   27.197706   24.810354
 25.420362   13.301856    7.507075   15.563562    2.8755565   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",570.4735182089217,23.884587461560262,27.65910090535331,-14.286083435588715,rolling13,1
17,"[11.073415   11.276714   12.999899   24.01256    26.584005   24.458988
 30.724342   38.422592   36.939705   34.699768   34.346375   43.825977
 51.38194    54.81547    55.363846   56.19295    52.35554    62.023834
 57.05458    64.73561    72.208954   63.372246   72.83948    82.08756
 78.52694    83.096436   79.203255   80.207855   85.71227    83.447815
 75.10707    82.11373    88.31682    85.861984   80.35956    80.75986
 86.1188     83.89356    88.05028    93.82488    89.146416   89.41556
 80.59758    79.64937    81.96987    86.289986   78.14354    78.91816
 81.42351    82.64319    72.598114   76.023994   84.678345   86.905464
 87.80042    77.74568    87.645905   89.05979    92.50312    94.570625
 78.7242     71.33711    68.01717    68.98021    71.66896    69.784935
 65.46566    73.811      66.9162     66.68838    66.96383    76.15389
 70.74602    66.97915    63.089806   57.51165    54.53989    51.813606
 45.73976    53.254417   49.88796    51.34522    38.668053   37.134884
 37.969254   26.355156   19.647564   20.329838   26.186697   23.990294
 24.716955   12.728877    7.133199   15.272775    3.0385613   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",546.9199467404509,23.38631964932599,26.427932240117084,-23.58081983070711,rolling13,1
18,"[13.161181   13.420504   15.0774355  26.034973   28.469114   26.268982
 32.669804   40.19562    38.653336   36.48158    35.702625   45.292873
 52.761333   56.027252   56.504898   57.54455    53.585938   62.861053
 58.00804    65.448265   72.872375   63.96665    73.37371    82.433655
 78.88278    83.364136   79.044495   80.30775    85.52188    83.17538
 74.709465   81.7997     88.01548    85.167534   79.57736    79.732124
 84.90696    82.62566    86.79703    92.669044   87.96336    88.19705
 79.29309    78.39615    80.60329    84.91912    76.76761    77.51579
 79.83224    81.07589    71.073845   74.462456   83.218575   85.60626
 86.47538    76.308395   86.17653    87.67078    91.12419    93.05418
 77.12062    69.668144   66.391914   67.520874   70.14471    68.11058
 63.714397   71.970924   64.93984    64.62317    64.78345    74.17556
 68.69284    65.03362    60.851814   55.416424   52.546837   49.783424
 43.811256   51.33439    48.306496   49.85597    37.228973   35.824318
 36.83086    25.29636    18.643545   19.506052   25.461271   23.51974
 24.359287   12.481687    7.0552087  15.330797    3.586159    0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",531.7132382766872,23.058908002693606,25.372263864060884,-10.243561761452465,rolling13,1
19,"[15.593162   15.840002   17.392456   28.35524    30.650621   28.360563
 34.79249    42.17563    40.525883   38.358265   37.24393    46.824234
 54.149315   57.313625   57.63923    58.79725    54.66041    63.67512
 58.927715   66.15714    73.476654   64.50667    73.800415   82.69142
 79.07605    83.44377    78.8164     80.265976   85.25554    82.83038
 74.28308    81.428276   87.70073    84.543625   78.89714    78.90161
 83.94876    81.62648    85.80892    91.70059    87.09325    87.30353
 78.38575    77.50868    79.69371    83.97383    75.80944    76.615295
 78.76261    79.981026   70.04651    73.380035   82.168846   84.663216
 85.4351     75.23845    85.05387    86.56587    90.07564    91.78128
 75.87048    68.360374   64.92302    66.26413    68.80579    66.58833
 62.12919    70.35741    63.171574   62.714764   62.76338    72.23742
 66.58233    63.1419     58.734344   53.393093   50.59968    47.799458
 41.965515   49.446865   46.69712    48.28807    35.736034   34.402752
 35.570915   24.11942    17.587008   18.608517   24.682352   22.940914
 23.904882   12.163743    6.962742   15.308295    4.0372434   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",519.9433658347572,22.80226668194978,24.45753726325158,-47.949821166323616,rolling13,1
20,"[19.077824   19.282272   20.668953   31.783901   34.002438   31.65705
 37.992626   45.34645    43.500607   41.30658    40.061817   49.488876
 56.557133   59.75907    59.888      60.99651    56.70044    65.73555
 60.998466   68.12849    75.28126    66.17658    75.30491    84.11239
 80.30312    84.5814     79.84515    81.27616    86.18724    83.69598
 75.074715   82.155525   88.52675    85.1959     79.59671    79.57642
 84.553795   82.20148    86.32385    92.10031    87.73103    87.92188
 79.002655   78.0861     80.35146    84.5486     76.29991    77.23846
 79.2553     80.384834   70.457054   73.70278    82.39511    84.83713
 85.420586   75.281364   85.00174    86.37391    89.97698    91.3675
 75.58489    68.00836    64.09745    65.57993    68.02423    65.530075
 61.0397     69.296814   61.908913   61.2506     61.181133   70.56532
 64.593994   61.44158    56.930134   51.51327    48.71344    45.814407
 40.088837   47.441357   44.808662   46.38877    33.94954    32.591217
 33.937786   22.616789   16.28769    17.42164    23.603434   22.027842
 23.168283   11.587303    6.6747184  15.045872    4.2150154   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",500.1185838328467,22.363331232909974,23.717607998492387,-10.716891352382497,rolling13,1
21,"[21.738607   22.005182   23.312965   34.466156   36.59611    34.22657
 40.665863   47.931988   45.99111    43.88483    42.373177   51.823635
 58.732765   61.89675    61.961227   63.19445    58.841568   67.688126
 63.030674   70.01663    77.122406   67.89955    76.966644   85.65666
 81.80043    86.02811    80.985504   82.52149    87.22536    84.67423
 75.91421    82.99196    89.3899     85.72904    80.08839    79.88849
 84.69818    82.26846    86.32915    92.101875   87.75541    87.87684
 78.82483    77.904655   80.04754    84.16089    75.83293    76.73542
 78.566826   79.673      69.70871    72.85725    81.5662     84.03657
 84.53773    74.30739    83.957695   85.292465   88.90806    90.11664
 74.28906    66.61096    62.57639    64.1674     66.54699    63.85829
 59.311314   67.5123     59.9836     59.23448    59.065926   68.582794
 62.498585   59.472588   54.80755    49.439438   46.709007   43.777077
 38.15165    45.486153   43.121647   44.789734   32.469307   31.216465
 32.78564    21.596468   15.405479   16.69063    22.97549    21.664011
 22.976534   11.516389    6.833861   15.318448    4.9606695   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",491.828893373175,22.177215636169816,23.06985786484575,0.6960603886619818,rolling13,1
22,"[24.696688   24.938658   26.123081   37.377956   39.4066     36.989483
 43.415394   50.61765    48.52989    46.432697   44.74157    54.07491
 60.766075   63.960686   63.856255   65.1189     60.629555   69.42631
 64.85196    71.71696    78.711624   69.38482    78.3264     86.91099
 82.92503    87.06411    81.83726    83.415016   87.975006   85.365524
 76.516      83.57172    90.05136    86.14191    80.48243    80.20888
 84.912895   82.419785   86.42456    92.104935   87.92752    87.99524
 78.898674   77.93883    80.063156   84.05084    75.64008    76.6051
 78.269005   79.29353    69.330536   72.35959    81.01365    83.46796
 83.8016     73.57662    83.13769    84.373215   88.059814   88.98167
 73.238976   65.47218    61.082375   62.86326    65.15971    62.24323
 57.65518    65.87856    58.196022   57.29767    57.03516    66.55769
 60.250347   57.495594   52.753586   47.39816    44.718246   41.766483
 36.30699    43.565426   41.42175    43.118004   30.945726   29.737492
 31.520464   20.458193   14.48084    15.894299   22.311754   21.198498
 22.693346   11.379274    6.9940543  15.510368    5.6133823   0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",485.7192343991274,22.03903887194556,22.447135639102722,-18.458778611673836,rolling13,1
23,"[27.56419    27.791784   28.862026   40.23094    42.18158    39.740826
 46.150314   53.32093    51.089676   49.02477    47.213936   56.40802
 62.88133    66.14686    65.902054   67.16155    62.57728    71.39745
 66.887344   73.66979    80.567894   71.12108    79.949295   88.45488
 84.33479    88.401924   83.03743    84.6037     89.05692    86.39134
 77.45796    84.46132    91.02583    86.89506    81.22808    80.89762
 85.5115     82.941      86.86305    92.422554   88.41742    88.41266
 79.25281    78.239265   80.33078    84.16847    75.66179    76.66544
 78.170166   79.10115    69.10827    72.00468    80.58747    82.98023
 83.152145   72.93773    82.40415    83.50819    87.25431    87.9118
 72.25519    64.38557    59.636684   61.569443   63.79847    60.668003
 56.05374    64.30377    56.48381    55.451458   55.109375   64.62336
 58.107414   55.590527   50.828342   45.447323   42.79965    39.81549
 34.482204   41.661118   39.700565   41.420364   29.403711   28.225931
 30.23108    19.300356   13.554512   15.072607   21.606949   20.680498
 22.366444   11.189422    7.09549    15.635169    6.152229    0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",478.0603554394386,21.864591362278844,21.9255364381495,1.0074963874291427,rolling13,1
24,"[28.812822   29.096546   30.164598   41.4497     43.26357    40.79757
 47.40309    54.4157     52.179077   50.238625   48.088993   57.33887
 63.753445   66.94956    66.679794   68.16831    63.536797   72.05603
 67.73753    74.33016    81.26446    71.78149    80.60528    88.94133
 84.88332    88.88293    83.13241    84.9164     89.08126    86.355606
 77.319016   84.40257    90.98423    86.45253    80.63338    80.07432
 84.516716   81.82488    85.718254   91.31833    87.26078    87.13963
 77.84508    76.84362    78.69387    82.40072    73.86899    74.74567
 76.03363    76.95436    66.96205    69.738235   78.418655   80.91782
 81.068886   70.71667    80.13629    81.29464    85.016846   85.5749
 69.83903    61.847816   57.209057   59.33909    61.536655   58.347584
 53.672306   61.860867   54.000435   52.96329    52.57976    62.33799
 55.87066    53.43224    48.56045    43.363884   40.865093   37.95514
 32.756065   40.00397    38.435265   40.275276   28.400093   27.412859
 29.64162    18.79954    13.199335   14.868001   21.53372    20.861433
 22.693415   11.616411    7.7320766  16.364252    7.306686    0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",488.2504802581154,22.096390661330084,21.38482441187367,-9.315366473140557,rolling13,1
25,"[33.159313   33.243217   34.059258   45.699356   47.470722   44.974586
 51.226273   58.351665   55.79373    53.715225   51.792656   60.523674
 66.51363    70.01806    69.38386    70.53943    65.68459    74.72829
 70.37827    77.02789    83.689705   74.04857    82.59219    90.94193
 86.47655    90.36055    84.87857    86.34596    90.658905   87.886215
 78.866974   85.74705    92.54907    88.0803     82.39723    82.09021
 86.616554   83.88725    87.64285    92.844696   89.35195    89.1969
 80.01991    78.85435    80.964294   84.41787    75.729416   76.89582
 78.105804   78.779755   68.77545    71.363266   79.73023    81.94891
 81.716515   71.63434    80.890434   81.668365   85.58522    85.626724
 70.31216    62.241756   56.559708   58.90726    60.99013    57.451694
 52.81063    61.212315   53.14897    51.82015    51.364067   60.714653
 53.712753   51.812897   47.159847   41.70337    39.121437   36.130085
 31.116026   38.103134   36.46128    38.1674     26.524338   25.36638
 27.798023   17.118683   11.950569   13.632234   20.45342    19.81127
 21.8947     11.026208    7.5968714  16.071075    7.355808    0.13846153
  0.82895565  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  1.0669256   0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153]",453.6907811855446,21.300018337680946,19.095399449653897,-4.3807260825703525,rolling13,1
26,"[36.556988   36.65513    37.371883   49.209232   50.974785   48.546112
 54.758442   61.982346   59.275997   57.290165   55.498505   63.97686
 69.68064    73.43033    72.719055   73.71999    68.89715    78.264786
 73.92572    80.6312     87.21233    77.37498    85.81214    94.179016
 89.50747    93.36157    87.91189    89.10122    93.43274    90.612366
 81.480484   88.14685    95.01567    90.41917    84.77112    84.47382
 88.929276   86.06654    89.60401    94.53666    91.22411    90.93152
 81.60014    80.30257    82.32633    85.51102    76.6392     77.77222
 78.85407    79.38248    69.21469    71.59998    79.79838    81.768196
 81.360176   71.33326    80.45961    80.95914    84.9315     84.73965
 69.54525    61.331444   55.1823     57.577408   59.642715   55.89638
 51.293037   59.766735   51.616043   50.210228   49.724808   59.008934
 51.83       50.11316    45.68657    40.073128   37.469547   34.429935
 29.468815   36.349583   34.769608   36.492695   25.077524   23.903254
 26.631735   16.133661   11.2944     13.0006895  19.898243   19.424194
 21.756794   11.000792    7.884694   16.352215    7.9237404   0.13846153
  2.0738585   0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  4.472855    0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  1.7325169   0.13846153  0.13846153  0.9044077   3.1310155 ]",428.2765935122745,20.694844611938368,16.53259482190089,-18.242389564002323,rolling13,1
27,"[39.7975     39.842297   40.44654    52.486122   54.19808    51.815228
 57.956276   65.25071    62.388428   60.445335   58.781746   66.9328
 72.33297    76.34606    75.47342    76.322624   71.45292    81.16161
 76.90358    83.63865    90.11855    80.1296     88.42494    96.77652
 91.87242    95.65455    90.24222    91.18019    95.50856    92.63985
 83.40931    89.89298    96.858765   92.11937    86.46191    86.2122
 90.608894   87.60098    90.94367    95.56246    92.49211    92.06533
 82.628235   81.17756    83.13512    85.99468    76.948715   78.08762
 79.030235   79.38244    69.095406   71.248055   79.26831    81.023315
 80.38936    70.4601     79.457245   79.68324    83.75214    83.26278
 68.26582    59.922077   53.219814   55.800583   57.841003   53.89714
 49.335613   57.94792    49.741905   48.251835   47.75691    56.95836
 49.581875   48.170395   44.028755   38.32134    35.741016   32.732624
 27.949894   34.716454   33.263527   34.98624    23.84268    22.66536
 25.70525    15.369613   10.910628   12.638008   19.663357   19.330484
 21.91817    11.280316    8.532911   16.93841     8.817209    0.13846153
  3.7031999   0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  0.5389495   0.13846153
  0.13846153  8.109576    0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  6.1824      1.1518551   0.13846153  5.5492663   7.705909  ]",412.3381231775372,20.30611048865679,14.706904678970632,-18.588872650610526,rolling13,1
28,"[41.98081    41.988987   42.528652   54.685364   56.323166   53.986195
 60.124783   67.45215    64.49741    62.64452    61.042793   68.91068
 74.09495    78.33179    77.3511     78.112      73.22039    83.19191
 79.064865   85.799164   92.234436   82.125305   90.32158    98.62726
 93.56746    97.2691     91.82505    92.59727    96.8766     93.94449
 84.62938    90.98565    98.04684    93.09977    87.365585   87.10853
 91.44164    88.25399    91.42795    95.772934   92.882034   92.29327
 82.73409    81.148094   82.96478    85.484825   76.30756    77.37706
 78.16241    78.35219    67.958115   69.88033    77.79377    79.393234
 78.59629    68.7293     77.62575    77.64277    81.7763     81.075676
 66.22256    57.738884   50.678196   53.478024   55.53389    51.48454
 46.97041    55.70896    47.51583    45.99568    45.516533   54.73085
 47.261765   46.087418   42.238026   36.506508   33.98187    31.026646
 26.401403   33.09226    31.836538   33.570213   22.674208   21.5252
 24.878908   14.658364   10.554916   12.292911   19.431353   19.225895
 22.039715   11.481154    9.051555   17.393621    9.527854    0.13846153
  4.945445    0.13846153  0.13846153  0.13846153  0.13846153  0.13846153
  0.13846153  0.13846153  0.13846153  0.13846153  2.8704245   0.13846153
  1.6926758  10.700035    0.13846153  0.13846153  0.13846153  0.30485082
  0.13846153  9.294879    4.3528185   2.9460816   8.773338   10.832095  ]",406.5592022303381,20.163313275112753,12.460143115759614,2.5531619045453624,rolling13,1
