predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
72.64104  77.68203  73.27353  87.80688  94.92726  54.256184 53.97438 67.56538  87.37402  44.492188 85.266235 81.087685,759.3061,27.55550927,0.2515313,rolling24,1,0.298226504,0
66.65275  82.597404 62.937763 88.86251  89.6113   44.797176 45.43307 80.366714 74.67655  51.035    81.74443  61.445034,805.40216,28.37960818,0.24158263,rolling24,1,0.301339038,0
 76.48222   77.75293   70.02365   78.46331   70.191376  46.889168  61.35181   93.54935   59.108654  50.419178 101.01287   46.902313,735.6025,27.12199252,0.2816371,rolling24,1,0.210445587,0
 67.49631   67.936295  93.15422   82.051834 101.17399   57.440678  51.707657  69.22545   69.30389   75.03582  103.64749  101.517395,464.02115,21.54115012,0.18248226,rolling24,1,0.09051528,0
 74.61713   71.78164   84.408356  71.28732   90.478264  69.569176  63.243446  57.32343   94.77984   60.702507  98.8225   104.078545,262.55075,16.20341787,0.15543081,rolling24,1,0.361265388,0
 77.77086   88.32332   78.475555  82.80082   89.23729   75.11751  65.07255   67.846245  74.81744   53.755898  90.06598  101.186775,214.33159,14.64006792,0.12744285,rolling24,1,0.292372572,0
86.43547  85.31904  62.080532 71.33811  77.666756 85.523605 74.926025 66.352745 47.556343 43.304054 85.74012  76.765114,615.4972,24.80921588,0.19576074,rolling24,1,-0.272691288,0
 86.844185  88.246315  83.960236  93.597     87.70755   44.426308  71.95434   52.23063   60.593513  59.27863   84.19669  116.498566,681.98224,26.11478966,0.25094992,rolling24,1,-0.054229879,0
 76.7924    84.13435  103.320496  77.39893   78.48149   56.392654  75.139114  46.160843  71.462975  45.57908   98.988235 100.2903  ,827.3723,28.76408028,0.2228495,rolling24,1,-0.166285952,0
 70.14726   76.63221  120.19468   59.62969   93.30708   48.3361  69.312935  73.13881   59.49136   57.18752   76.5455   119.03134 ,1014.85394,31.85677232,0.27861893,rolling24,1,-0.071104247,0
 63.638706  83.80417   92.52671   75.16805   82.03167   66.63106  73.235725  70.79418   49.27035   45.88375   76.370636 104.377335,1073.1299,32.75866119,0.26689667,rolling24,1,-0.12555077,0
 61.489433 106.012436  57.72493  106.23532   88.850174  54.803673  71.08659   61.165337  56.577816  59.295105  84.30531  118.76421 ,1217.5475,34.89337309,0.3000476,rolling24,1,0.054125657,0
 60.84644  110.73943   51.811337  96.18362   92.26229   41.926346  75.442795  60.327705  70.18295   66.048775  87.61962   83.59827 ,1478.3062,38.44874708,0.3248159,rolling24,1,-0.008563755,0
 84.128815 109.09281   83.04073   76.903824 105.42549   45.88701  82.23088   57.82445   79.658806  65.52368   87.71922  109.87659 ,1258.4409,35.47451082,0.26362175,rolling24,1,-0.047580567,0
 75.0189    68.97143  101.34875   68.08163   78.31137   69.61673  58.2462    74.85498   51.0113    49.28221   89.31891  105.095726,1900.9316,43.59967478,0.33792248,rolling24,1,0.038930877,0
72.357285 66.62397  77.93444  79.99379  64.29532  44.13506  64.35433 80.21643  72.91552  53.339874 85.47506  81.73719 ,2282.1785,47.77215158,0.38912115,rolling24,1,0.104365487,0
81.87422  97.00503  45.986244 90.24856  82.4055   50.132977 80.49206 62.719513 77.61084  51.79699  75.60467  87.305664,2303.3325,47.99304657,0.36320007,rolling24,1,-0.327043483,0
 86.949646 114.432335  48.86232   83.65902  108.680374  39.509563  76.807106  50.083134  80.461784  65.72007   62.701218 100.57493 ,2418.8245,49.18154596,0.35046616,rolling24,1,-0.409180951,0
85.81118  89.3473   66.4901   66.22827  89.00015  49.583355 62.435184 54.268112 66.21574  42.67334  78.15535  93.39445 ,2694.8298,51.91175044,0.39320073,rolling24,1,-0.562855977,0
 85.36228   75.867386  85.75112   79.98517   82.88095   49.32856  67.01906   59.1861    71.01657   29.850988  75.49988  100.11696 ,2542.966,50.42783026,0.38210094,rolling24,1,-0.373945221,0
73.66749  70.24927  77.31996  86.74531  71.37299  25.454374 56.111996 64.84304  70.18757  42.25021  64.05217  64.588165,2998.818,54.76146561,0.43475962,rolling24,1,-0.04794405,0
68.29458  84.74913  58.080887 76.47672  93.31292  21.290329 61.039078 65.82335  81.39321  52.58766  55.56413  63.762287,2686.5972,51.83239497,0.4124054,rolling24,1,0.152783062,0
 65.45015   82.75475   60.543182  81.821266 101.219345  31.97239  52.224228  55.394684  86.66511   49.63353   65.167206  77.87003 ,2262.6653,47.56748136,0.37289834,rolling24,1,0.204437415,0
 58.740982  80.49018   61.826977 100.12879   96.27527   37.67584  49.8175    48.467545  92.3883    48.83793   82.38228   85.375786,2032.8428,45.08705772,0.33216953,rolling24,1,0.044468212,0
66.471016 69.14066  63.55678  94.27155  81.58572  51.34726  50.11605 71.66575  74.157646 35.57862  85.78711  61.26498 ,1774.0348,42.11929237,0.33885375,rolling24,1,0.169237691,0
72.15236  63.621326 62.754898 94.534485 81.43168  55.230045 49.177944 74.63922  64.112526 41.41046  86.606766 65.42692 ,1416.1962,37.63238189,0.3170593,rolling24,1,0.251907197,0
77.24676  60.581127 68.57283  97.66149  78.22329  62.721733 54.84184 73.84008  70.58768  41.356438 85.98851  73.59406 ,994.4069,31.53421826,0.2721906,rolling24,1,0.315976691,0
73.2034   63.221226 76.2123   88.75064  88.137856 65.44198  51.54914 71.35962  78.30834  53.351933 81.69489  74.925255,798.09564,28.25058658,0.24325879,rolling24,1,0.135939375,0
77.925095 67.080414 69.02997  76.55057  89.74845  83.47292  59.845287 69.653275 73.99986  48.484936 80.34266  76.73262 ,877.54297,29.62335175,0.24829157,rolling24,1,0.034809901,0
81.43932 71.83376 73.53915 92.26229 90.48326 88.07864 63.37935 63.8566 67.48752 53.11288 83.80348 99.61661,834.0215,28.87943013,0.23358499,rolling24,1,0.199392517,0
81.522125 72.47803  69.4649   93.721924 80.595825 98.68983  66.68067 52.569347 64.99458  47.41792  94.18611  99.62152 ,1218.332,34.90461332,0.26049984,rolling24,1,0.023089603,0
 88.36368   76.86168   83.613655  91.55141   82.655785  85.4172  77.31726   57.894638  65.74541   52.48441   88.46524  111.07988 ,1343.2218,36.64999047,0.21303932,rolling24,1,-0.176842591,0
 88.41295   76.14867   94.8981    83.699265  90.16108   97.82656  80.83154   46.853016  61.049     43.987324  79.20724  112.21869 ,1988.861,44.59664743,0.24596895,rolling24,1,-0.42737079,0
 84.82347   68.878815 103.7984    78.16703   64.05214   83.673225  71.1629    69.775635  44.837452  47.244255  87.45477  117.032936,2258.384,47.5224582,0.3185511,rolling24,1,-0.181579852,0
 70.260765  79.60794   98.54426   92.125595  79.33809   90.4646  83.739746  64.57664   40.569195  54.108772  93.185936 126.18518 ,2191.8352,46.81703969,0.29444852,rolling24,1,-0.061934312,0
 78.92368   93.78658   81.01534   87.53448   92.97652   83.55378  85.096     49.853485  62.64426   62.44813   76.878586 136.83089 ,2284.5417,47.79688011,0.30285498,rolling24,1,-0.053101166,0
 70.07443  103.094635  81.27356   95.45847   92.30587   80.93715  79.50636   59.057026  58.11714   63.46487   78.67487  134.0346  ,2473.8342,49.73765403,0.33504817,rolling24,1,-0.142272418,0
 83.376015  98.38648   82.138885  76.99562   80.1599    87.136215  88.80251   65.865204  55.609627  52.034843  84.25814  106.67584 ,2754.0833,52.47936025,0.3564762,rolling24,1,-0.556421465,0
 81.52225   88.09204   88.25256   89.76128   86.32996   74.22807  78.76152   58.432003  53.76023   60.631607  82.70246  132.10776 ,2880.217,53.66765358,0.38826457,rolling24,1,-0.652344628,0
 85.650475  94.8631    85.36327   92.11044   78.50832   63.087807  90.055     54.11662   80.10631   54.702293  78.687164 115.74932 ,2639.9333,51.38028172,0.37164232,rolling24,1,-0.305476315,0
 84.78045   97.77525   79.351585  82.64482  109.764114  65.70192  80.8483    44.33237   87.94555   52.80373   51.585785 113.54069 ,2674.8599,51.71904739,0.37832987,rolling24,1,0.145413084,0
87.613914 92.05498  63.19837  83.14812  86.42643  49.01322  81.626625 44.17808  95.92646  42.273285 51.482864 83.37244 ,3088.7014,55.57608673,0.42028522,rolling24,1,0.31693552,0
 73.73438   94.60895   64.38955  107.58506   75.5912    32.308228  71.70461   54.7585    72.27476   49.498707  81.762825  89.46579 ,2854.7727,53.43007304,0.39955494,rolling24,1,0.198167629,0
69.473625 77.6245   70.16397  96.104164 96.89224  53.4392   68.812996 44.858936 77.74842  45.169823 71.63815  95.1718  ,2506.7927,50.06788117,0.38291013,rolling24,1,0.238670265,0
 76.90922   70.21573   74.89357  101.80461   76.89936   21.331106  55.48206   55.976566 104.64021   54.86248   70.74387  104.36819 ,2496.1726,49.96171141,0.38413942,rolling24,1,0.11272015,0
74.12776  79.77841  62.1186   96.628586 72.96501  57.65344  65.724396 77.5585   74.27783  27.723867 82.176125 60.945103,2069.9978,45.49722852,0.37033394,rolling24,1,0.344015741,0
70.69709  65.30486  57.383293 83.67496  86.86933  47.774147 47.57628 95.45907  63.441677 54.300972 64.871864 52.197067,2063.7327,45.42832449,0.37547374,rolling24,1,0.137148862,0
 74.52272   70.11537   49.658333 108.222176  84.59104   49.323486  59.263264  62.77198   92.745155  58.8204    86.500946  81.95615 ,1420.088,37.68405515,0.2773465,rolling24,1,-0.211652646,0
87.708305 73.08341  61.299347 99.114685 87.94245  70.194275 60.469883 67.24517  96.49094  47.825256 87.09238  84.0939  ,768.0616,27.71392402,0.2322411,rolling24,1,0.186420765,0
81.25576  51.72578  64.79976  71.17333  88.0574   77.5513   46.11971 77.84586  71.59639  58.641823 77.4204   60.577774,951.3173,30.84343239,0.28025565,rolling24,1,0.168337886,0
110.69962   60.173885  62.646923  80.61597   70.24824   85.77175  75.67131   73.461525  72.16419   33.52009   82.53121   88.09164 ,739.99536,27.20285576,0.2219836,rolling24,1,0.22399382,0
