id,predict_data,mse,rmse,smooth,skip,result_corr
1345,56.292976 53.881187 54.669815 50.57141  46.394146 48.743553 50.527737 55.23394  59.707527 51.712738 52.788963 56.662876,9655.976,98.26482375,rolling12,1,0.09340283961345242
1346,54.684975 54.903328 53.267418 50.32789  48.56044  49.611214 50.562065 54.26015  60.218365 53.78071  52.35263  56.639797,10214.355,101.0660946,rolling12,1,0.12750514776637717
1347,56.1986   55.81099  54.044033 51.696938 49.773006 50.371193 52.61663 53.071407 57.331387 52.081993 52.41082  56.225224,10686.591,103.3759683,rolling12,1,-0.31515540608438697
1348,56.149807 56.385544 52.13424  52.481167 49.8894   52.124584 51.71511 51.823776 58.24391  52.847958 53.300026 57.22182 ,10989.496,104.8307974,rolling12,1,-0.38681728534183735
1349,56.143444 54.452694 53.410618 51.95541  49.664536 50.958836 47.06498 51.780186 59.487305 53.330593 52.497257 55.84069 ,11310.082,106.3488694,rolling12,1,-0.5277911623511553
1350,56.74171  55.84351  52.85302  52.25296  50.20149  52.98542  50.823944 52.90251  57.965317 52.284298 52.044216 57.13244 ,11170.573,105.6909326,rolling12,1,-0.5697850565285096
1351,55.95756  54.544136 53.558212 52.583317 48.004147 52.904312 49.24255 52.11851  58.04458  53.024445 52.0126   55.35429 ,11108.884,105.3986897,rolling12,1,-0.40626712033017875
1352,56.402546 55.428017 52.083115 51.02101  50.337048 53.624123 48.762993 52.732635 59.033226 51.723557 51.011536 55.158127,10770.595,103.7814758,rolling12,1,-0.18879738738246854
1353,56.78625  54.752106 53.642113 51.290203 50.012207 53.39439  49.25018 53.799503 58.13489  51.688297 50.758    54.216484,10313.916,101.5574518,rolling12,1,-0.0007723392347244382
1354,56.212593 55.068382 52.49309  51.40921  50.20056  53.638855 48.37931 52.606792 57.802914 51.787    51.388885 53.660984,9853.528,99.26494004,rolling12,1,0.04052293734737856
1355,55.841766 54.732353 52.947994 51.250805 50.60768  53.670265 47.665993 52.489983 57.335117 51.811333 51.522472 52.81522 ,9337.011,96.62820883,rolling12,1,0.1404165330060966
1356,55.394928 54.807255 52.910934 50.318764 51.22084  53.60533  46.874306 52.00278  56.913006 51.447662 52.153584 51.850464,8871.017,94.18607435,rolling12,1,0.2309454770876298
1357,55.334347 55.400753 51.96089  49.819107 51.40172  53.25796  46.58033 52.01636  56.566635 51.897087 53.096485 51.425793,8436.563,91.85076743,rolling12,1,0.2726405601350005
1358,54.138638 53.88206  53.52142  48.824226 52.062275 52.77792  45.065228 51.191025 57.029335 52.060104 52.165806 51.091938,8174.283,90.41174262,rolling12,1,0.2758569149781227
1359,54.204266 54.82019  50.558674 48.352085 51.31745  49.80249  46.67942 52.228416 56.123627 51.258953 52.578327 51.05682 ,8045.679,89.69771011,rolling12,1,0.42459843772185824
1360,53.715015 55.004128 51.266605 49.28401  51.71977  51.307682 47.71136 52.515923 54.142982 51.822964 53.304775 52.21737 ,7952.5435,89.17703436,rolling12,1,0.5551973762958669
1361,53.704323 55.65907  50.34328  48.73036  52.240376 48.542435 48.0761 53.28464  55.86575  52.590076 54.110302 51.72598 ,8125.668,90.14248703,rolling12,1,0.44617257806529265
1362,54.305607 55.548954 50.315445 49.987267 51.89637  48.867176 49.858147 52.165905 54.757496 50.775517 54.251434 53.03869 ,8500.039,92.19565642,rolling12,1,0.35336880934830733
1363,52.71199  54.364117 51.203983 49.815514 53.413483 48.774883 50.30564 51.724197 54.093124 51.802986 54.610497 52.363407,9085.094,95.31575814,rolling12,1,0.3086718881288086
1364,53.212704 55.21915  51.425552 48.8745   53.043312 48.43061  51.650482 51.507908 53.53587  51.719563 55.312527 52.359287,9802.052,99.00531177,rolling12,1,0.2170881458724198
1365,53.304127 55.22569  52.583603 49.961716 53.025806 48.73401  51.496845 52.398876 54.30087  51.27969  55.226303 53.940533,10529.696,102.6143084,rolling12,1,0.188570977412373
1366,53.429775 55.601387 50.728073 49.57265  52.40766  48.20433  53.027695 51.831585 54.82911  50.861423 55.54157  54.521072,11371.527,106.6373637,rolling12,1,0.2239298649016417
1367,53.71339  54.759117 50.54131  49.51797  50.987026 48.340736 53.848408 53.85993  56.53375  51.997932 54.602535 56.372784,12020.16,109.636491,rolling12,1,0.36613138760209674
1368,54.96907  54.51986  52.935574 51.17255  49.836075 48.72106  54.708523 54.19095  55.74523  51.76046  52.718636 57.537754,12555.164,112.0498285,rolling12,1,0.026184805742677373
1369,53.961063 54.71391  51.18997  51.002197 50.79908  48.570477 55.68441 54.030773 56.673714 50.860443 53.55763  56.87743 ,12959.2705,113.8387918,rolling12,1,0.031234764359994727
1370,56.25893  55.380363 52.308987 51.27599  50.343216 50.49697  55.120453 55.157215 56.02108  51.04232  54.03409  57.820408,13022.081,114.1143333,rolling12,1,-0.373046936585221
1371,54.797848 54.66865  52.974625 53.082455 50.81364  52.011818 55.65618 53.0129   56.65525  53.939083 53.121727 57.50099 ,12932.282,113.7201927,rolling12,1,-0.5007099850372524
1372,56.93537  54.66163  53.46759  52.24104  52.068413 51.42767  54.88558 52.639694 56.69387  50.440445 51.91081  56.21434 ,12762.461,112.9710624,rolling12,1,-0.2742374038076395
1373,56.831825 54.258453 53.6948   52.648945 50.786087 54.020084 53.775063 53.222355 56.401043 50.86248  51.80062  57.261387,12251.059,110.6845002,rolling12,1,-0.22576653009872494
1374,56.352642 53.19895  54.71117  51.34122  50.751072 52.86814  48.951046 53.40679  58.275963 52.24841  51.0836   55.338154,11693.097,108.1346229,rolling12,1,-0.14868127013458723
1375,56.726234 53.8511   54.143677 51.295197 49.836655 53.284374 51.542458 53.893173 58.503094 49.976936 49.894943 56.455807,10782.357,103.8381309,rolling12,1,-0.013007453428154708
1376,55.524834 52.10626  53.055763 52.42138  47.417713 51.449337 49.261497 53.763397 58.126495 50.58205  49.956707 54.640038,9912.906,99.56357893,rolling12,1,-0.056349892160920706
1377,55.466953 53.634544 52.31993  50.51907  50.39969  53.033554 50.08349 54.055893 57.533894 49.873085 49.595833 54.08778 ,8673.245,93.13025887,rolling12,1,0.10132184084604375
1378,56.633858 53.02375  54.742455 52.039154 49.329113 50.14631  48.68781 54.90204  57.746166 50.17279  49.957073 53.01178 ,7408.983,86.07544894,rolling12,1,0.22165239278580334
1379,55.16419  53.10784  53.288353 53.053265 50.246452 51.559902 47.10042 51.291843 56.218075 48.135597 50.784023 52.8522  ,6293.7095,79.33290284,rolling12,1,0.3275241910471125
1380,53.21549  52.490425 52.805065 50.086185 51.06543  50.3991   46.101818 51.268234 56.6159   49.1721   52.35216  50.256294,5295.0894,72.76736463,rolling12,1,0.15184949520563307
