id,timestamp,raw,rolling3,rolling6,rolling9,rolling13,weighted3,weighted6,weighted9,weighted13
936,189601,48.4,81.63333333,94.85,97.82222222,102.1230769,76.90889504,88.36655622,94.22495421,99.72198933
937,189602,95.7,87.33333333,91.65,95.95555556,101.3769231,86.30444752,90.46182587,94.51996337,99.14741942
938,189603,86.5,76.86666667,90.05,92.33333333,99.41538462,86.40222376,89.32987562,92.91597069,97.34064522
939,189604,73,85.06666667,83.35,91.58888889,97.21538462,79.70111188,84.66419687,88.93277656,93.86341019
940,189605,46.1,68.53333333,77.93333333,83.94444444,90.9,62.90055594,73.64585491,80.36622124,87.04006588
941,189606,81.7,66.93333333,71.9,82.34444444,88.53076923,72.30027797,75.94703922,80.632977,86.27719932
942,189607,75.2,67.66666667,76.36666667,78.12222222,85.15384615,73.75013899,75.73359944,79.5463816,84.69474228
943,189608,45.4,67.43333333,67.98333333,74.43333333,82.51538462,59.57506949,67.06685675,72.71710528,79.08120767
944,189609,102.2,74.26666667,70.6,72.68888889,81.53846154,80.88753475,77.10489768,78.61368422,82.38389228
945,189610,47.9,65.16666667,66.41666667,72.63333333,77.83076923,64.39376737,68.7606412,72.47094738,77.45762196
946,189611,63.3,71.13333333,69.28333333,69.03333333,73.99230769,63.84688369,67.200458,70.6367579,75.43510454
947,189612,71,60.73333333,67.5,67.31111111,73.40769231,67.42344184,68.28604143,70.70940632,74.80151817
948,189701,67.6,67.3,66.23333333,66.71111111,69.53846154,67.51172092,68.09002959,70.08752506,73.77272986
949,189702,49,62.53333333,66.83333333,67.03333333,69.58461538,58.25586046,62.63573542,65.87002005,70.23376845
950,189703,48.7,55.1,57.91666667,63.36666667,65.96923077,53.47793023,58.65409673,62.43601604,67.15751582
951,189704,51.7,49.8,58.55,60.75555556,63.29230769,52.58896512,56.66721195,60.28881283,64.94929927
952,189705,33.3,44.56666667,53.55,59.41111111,60.23846154,42.94448256,49.99086568,54.89105026,60.4279708
953,189706,18.9,34.63333333,44.86666667,50.15555556,58.14615385,30.92224128,41.1077612,47.69284021,54.49540355
954,189707,46.1,32.76666667,41.28333333,49.95555556,55.40769231,38.51112064,42.53411514,47.37427217,53.29606018
955,189708,36.4,33.8,39.18333333,46.96666667,52.42307692,37.45556032,40.78151082,45.17941773,50.8823373
956,189709,80.4,54.3,44.46666667,48.01111111,55.11538462,58.92778016,52.10107915,52.22353419,55.09914626
957,189710,23.9,46.9,39.83333333,43.15555556,49.09230769,41.41389008,44.04362797,46.55882735,50.64212536
958,189711,14,39.43333333,36.61666667,39.26666667,46.48461538,27.70694504,35.45973426,40.04706188,45.40753603
959,189712,55.5,31.13333333,42.71666667,40.02222222,45.88461538,41.60347252,41.18552447,43.1376495,46.84931659
960,189801,50.4,39.96666667,43.43333333,39.87777778,44.3,46.00173626,43.81823177,44.5901196,47.35655708
961,189802,60.7,55.53333333,47.48333333,42.92222222,43.76923077,53.35086813,48.64159412,47.81209568,49.26276321
962,189803,63.9,58.33333333,44.73333333,47.92222222,44.91538462,58.62543406,53.00113866,51.02967655,51.35379704
963,189804,24.2,49.6,44.78333333,45.48888889,43.03076923,41.41271703,44.7722419,45.66374124,47.47468318
964,189805,43,43.7,49.61666667,46.22222222,42.36153846,42.20635852,44.26588707,45.13099299,46.83544272
965,189806,37.1,34.76666667,46.55,41.41111111,42.65384615,39.65317926,42.21849076,43.52479439,45.44466519
966,189807,15,31.7,40.65,40.42222222,42.35384615,27.32658963,34.44177912,37.81983551,41.09542731
967,189808,52.3,34.8,39.25,44.67777778,42.83076923,39.81329481,39.54412794,40.71586841,42.69608055
968,189809,58.1,41.8,38.28333333,44.96666667,44.5,48.95664741,44.84580567,44.19269473,44.89664047
969,189810,57.1,55.83333333,43.76666667,45.71111111,42.70769231,53.0283237,48.34700405,46.77415578,46.63997755
970,189811,51.6,55.6,45.2,44.7,44.83846154,52.31416185,49.27643147,47.73932463,47.34855218
971,189812,21.1,43.26666667,42.53333333,39.94444444,45.38461538,36.70708093,41.22602248,42.4114597,43.59875901
972,189901,32.4,35.03333333,45.43333333,40.85555556,43.60769231,34.55354046,38.70430177,40.40916776,41.9989363
973,189902,15.3,22.93333333,39.26666667,37.77777778,40.90769231,24.92677023,32.01735841,35.38733421,38.18480254
974,189903,30.3,26,34.63333333,37.02222222,38.56923077,27.61338512,31.52668458,34.36986737,37.05840218
975,189904,23.6,23.06666667,29.05,37.97777778,35.46923077,25.60669256,29.26191755,32.21589389,35.13577329
976,189905,12.9,22.26666667,22.6,33.6,34.6,19.25334628,24.58708397,28.35271511,31.95923425
977,189906,34.1,23.53333333,24.76666667,30.93333333,33.91538462,26.67667314,27.30505998,29.50217209,32.26505793
978,189907,22.5,23.16666667,23.11666667,27.08888889,32.79230769,24.58833657,25.9321857,28.10173767,30.87004966
979,189908,4.9,20.5,21.38333333,21.9,32.01538462,14.74416828,19.92298978,23.46139014,27.16004256
980,189909,14,13.8,18.66666667,21.11111111,29.06923077,14.37208414,18.23070699,21.56911211,25.28003648
981,189910,21.7,13.53333333,18.35,19.92222222,26.26923077,18.03604207,19.22193356,21.59528969,24.7686027
982,189911,13,16.23333333,18.36666667,19.66666667,22.87692308,15.51802104,17.44423826,19.87623175,23.08737374
983,189912,17.6,17.43333333,15.61666667,18.25555556,20.26153846,16.55901052,17.48874161,19.4209854,22.30346321
984,190001,15.7,15.43333333,14.48333333,17.37777778,19.84615385,16.12950526,16.97767258,18.67678832,21.36011132
985,190002,22.8,18.7,17.46666667,18.47777778,19.10769231,19.46475263,18.6411947,19.50143066,21.5658097
986,190003,14.4,17.63333333,17.53333333,16.28888889,19.03846154,16.93237631,17.42942479,18.48114453,20.5421226
987,190004,26.8,21.33333333,18.38333333,16.76666667,18.76923077,21.86618816,20.10673199,20.14491562,21.43610509
988,190005,25.3,22.16666667,20.43333333,19.03333333,18.9,23.58309408,21.59052285,21.1759325,21.98809008
989,190006,20.1,24.06666667,20.85,19.71111111,19.45384615,21.84154704,21.16465918,20.960746,21.71836292
990,190007,13.9,19.76666667,20.55,18.84444444,17.9,17.87077352,19.08904227,19.5485968,20.60145393
991,190008,7.1,13.7,17.93333333,18.18888889,16.71538462,12.48538676,15.66360162,17.05887744,18.6726748
992,190009,13.9,11.63333333,17.85,17.77777778,17.40769231,13.19269338,15.15971544,16.42710195,17.99086411
993,190010,21.6,14.2,16.98333333,18.43333333,17.99230769,17.39634669,16.99979675,17.46168156,18.50645495
994,190011,7.5,14.33333333,14.01666667,16.73333333,16.9,12.44817334,14.2855691,15.46934525,16.93410425
995,190012,0.5,9.866666667,10.75,15.18888889,15.93846154,6.474086672,10.34683507,12.4754762,14.58637507
996,190101,0.4,2.8,8.5,12.25555556,14.61538462,3.437043336,7.504882196,10.06038096,12.55975006
997,190102,4,1.633333333,7.983333333,9.888888889,13.71538462,3.718521668,6.503487283,8.848304767,11.33692862
998,190103,7.4,3.933333333,6.9,8.477777778,12.53076923,5.559260834,6.759633773,8.558643814,10.77451025
